factor,factor_bin,metric,method,prefix,n,mean,std,iqr,q05,q95,std_p90,unpredictable
data_size,253368.11425203207,accuracy,TwoStep (recall),twostep_recall,216,0.4665473847206129,0.23356702589730824,0.17943214349493558,0.26776745627378395,1.0,0.24429338439632456,False
rareness,0.46306797858441817,recall_region_2,λ=2,divtree_lambda2_region2,210,0.889021331045495,0.23350853783188597,0.10786506090776071,0.1705220851255131,1.0,0.3798287770404419,False
rareness,0.46306797858441817,fnr_region_2,λ=2,divtree_lambda2_region2,210,0.11097866895450509,0.23350853783188594,0.10786506090776071,0.0,0.8294779148744869,0.3798287770404419,False
intensity,0.6692077956169817,accuracy,TwoStep (tuned),twostep_tuned,209,0.496390101350851,0.23317654833379492,0.24526117538424858,0.2738462139055078,1.0,0.24666502510582755,False
rareness,0.36511043497450824,precision_region_2,λ=8,divtree_lambda8_region2,197,0.5213376073509477,0.2330816584093983,0.25518865984367056,0.3553720558847588,1.0,0.3933268879194818,False
noise,1.0741348427807047,accuracy,λ=4,divtree_lambda4_region2,204,0.4677369104425251,0.23303749464144555,0.3096692708984401,0.24560428208087037,1.0,0.2666562186726746,False
rareness,0.1691953477546883,accuracy,TwoStep (tuned),twostep_tuned,228,0.4417568045286576,0.23301898293717158,0.20937749370899683,0.27021115500376225,1.0,0.24058999319368396,False
intensity,0.4223033626515117,accuracy,λ=4,divtree_lambda4_region2,235,0.4645575432387412,0.23296607194081204,0.32506121942728927,0.2452776584370758,1.0,0.26183838418660527,False
rareness,0.3406210490720307,accuracy,λ=2,divtree_lambda2_region2,192,0.4297395621071316,0.2329479401237329,0.09657144657246325,0.22674901428827485,1.0,0.2698663723359985,False
intensity,0.4223033626515117,accuracy,λ=8,divtree_lambda8_region2,235,0.46148833530480626,0.23277863637359278,0.30584731315055036,0.2447989384932225,1.0,0.2620327782747425,False
rareness,0.4140892067794632,accuracy,λ=2,divtree_lambda2_region2,204,0.5132584619186789,0.23268170698038793,0.2522485209693721,0.22565129952697646,1.0,0.2698663723359985,False
data_size,374641.26936243696,precision_region_2,TwoStep (tuned),twostep_tuned,194,0.4947545067117876,0.23266197919640008,0.17672617632442633,0.23710405049040634,1.0,0.27439081569502427,False
intensity,0.6692077956169817,accuracy,TwoStep (recall),twostep_recall,209,0.4692097249992297,0.2323453075376712,0.16833741031456378,0.2648073436768807,1.0,0.23944292662723365,False
rareness,0.3161316631695532,accuracy,TwoStep (recall),twostep_recall,234,0.4074631053046463,0.23228226850305822,0.018458187907973544,0.24855156825829078,1.0,0.23642002383494726,False
rareness,0.3161316631695532,precision_region_2,TwoStep (tuned),twostep_tuned,228,0.46769667425041606,0.23226865652538858,0.17114800170210215,0.3074203509033525,1.0,0.34421405595942656,False
noise,1.0741348427807047,accuracy,λ=8,divtree_lambda8_region2,204,0.46703094851414095,0.2320287347249848,0.2912863162015801,0.24560428208087037,1.0,0.26562571911739824,False
rareness,0.3406210490720307,accuracy,λ=4,divtree_lambda4_region2,192,0.4271498764463319,0.23198308261659684,0.057100766845763706,0.23315721894973973,1.0,0.2696365511972895,False
rareness,0.2426635054621208,accuracy,TwoStep (tuned),twostep_tuned,213,0.4222518101943833,0.23185982127002422,0.2717948200176881,0.24910509019984559,1.0,0.24058999319368396,False
rareness,0.3895998208769857,f1_region_2,λ=0,divtree_lambda0,221,0.5907725070780963,0.231795343725097,0.13352523885976164,0.0,1.0,0.3684886277994117,False
rareness,0.3406210490720307,accuracy,λ=8,divtree_lambda8_region2,192,0.4291604164551665,0.23160222247306553,0.05489318941431309,0.2347122731637343,1.0,0.26768526260589653,False
data_size,64450.92564416891,accuracy,TwoStep (recall),twostep_recall,213,0.42840507796793054,0.23158305680879865,0.11502759400112589,0.25642930227358846,1.0,0.24429338439632456,False
rareness,0.4140892067794632,accuracy,λ=0,divtree_lambda0,204,0.5177953022790738,0.23139633159442574,0.28062234908614914,0.22773261971956119,1.0,0.26760180831431135,False
sparsity,5.0,f1_region_2,λ=8,divtree_lambda8_region2,791,0.25158642392870045,0.23117184746090544,0.46189194292224334,0.0,0.6324560064886595,0.24185015935756682,False
rareness,0.12021657594973335,accuracy,TwoStep (tuned),twostep_tuned,232,0.4446158153098376,0.2310904686114514,0.1757534377769982,0.2870318971112218,1.0,0.24058999319368396,False
rareness,0.43857859268194066,fnr_region_2,λ=0,divtree_lambda0,223,0.13531983295518332,0.23088531560328507,0.15918358647573336,0.0,0.8291286315951997,0.3917487596737324,False
rareness,0.43857859268194066,recall_region_2,λ=0,divtree_lambda0,223,0.8646801670448168,0.23088531560328507,0.15918358647573339,0.17087136840480013,1.0,0.3917487596737324,False
noise,0.38121485453303716,accuracy,TwoStep (tuned),twostep_tuned,211,0.49190402456881466,0.23080786613552973,0.23771685453042796,0.2747264618340177,1.0,0.2510324596675154,False
data_size,53002.61908810494,accuracy,TwoStep (tuned),twostep_tuned,231,0.4663662356283328,0.23071066112466196,0.1871775046791413,0.25434266653951365,1.0,0.24577795574155753,False
rareness,0.1691953477546883,accuracy,TwoStep (recall),twostep_recall,228,0.43889258839749806,0.23068108473123636,0.20895030784478552,0.2700927033903894,1.0,0.23642002383494726,False
noise,0.09578948302920401,accuracy,TwoStep (tuned),twostep_tuned,216,0.5037086509587075,0.23066374876966994,0.23802943453459308,0.289022933297734,1.0,0.2510324596675154,False
rareness,0.12021657594973335,accuracy,TwoStep (recall),twostep_recall,232,0.44275333360430486,0.23060261748172717,0.1718972245133651,0.28702525265272594,1.0,0.23642002383494726,False
rareness,0.4875573644868957,fnr_region_2,λ=0,divtree_lambda0,197,0.11194441760277991,0.23027476940834982,0.09792965112114048,0.0,0.8136501024315419,0.3917487596737324,False
rareness,0.4875573644868957,recall_region_2,λ=0,divtree_lambda0,197,0.8880555823972199,0.23027476940834982,0.09792965112114049,0.18634989756845755,1.0,0.3917487596737324,False
data_size,16394.80890739932,accuracy,λ=4,divtree_lambda4_region2,231,0.4069698762793434,0.2302077237747249,0.19690904443214063,0.22296787728306117,1.0,0.2650731879885524,False
data_size,29478.2599815721,accuracy,λ=8,divtree_lambda8_region2,239,0.4212115690883854,0.23017375385648067,0.20690351450708405,0.23707875403932743,1.0,0.26345044784067795,False
intensity,0.7508360294199752,accuracy,TwoStep (recall),twostep_recall,230,0.46709024685401435,0.23012215200284736,0.18553590265387304,0.2588966066870663,1.0,0.23944292662723365,False
rareness,0.36511043497450824,precision_region_2,TwoStep (recall),twostep_recall,193,0.48158863287294895,0.23004903214111785,0.018947372828182152,0.3558428374277239,1.0,0.34299908832738524,False
rareness,0.3406210490720307,fnr_region_2,TwoStep (tuned),twostep_tuned,192,0.22444831169044221,0.22987894931977632,0.24085913308317106,0.0,0.7584326897761728,0.3328522872156383,False
rareness,0.3406210490720307,recall_region_2,TwoStep (tuned),twostep_tuned,192,0.7755516883095578,0.22987894931977632,0.24085913308317108,0.24156731022382683,1.0,0.33285228721563836,False
rareness,0.36511043497450824,precision_region_2,λ=4,divtree_lambda4_region2,194,0.5125351665034634,0.2296981096335517,0.21087531890594413,0.35394498498247823,1.0,0.40481784666359927,False
intensity,0.1498882271567853,precision_region_2,TwoStep (tuned),twostep_tuned,177,0.43493185300541165,0.229566969675854,0.17588932486222297,0.13113528115447504,1.0,0.2697614724088035,False
intensity,0.13359290997532036,accuracy,TwoStep (tuned),twostep_tuned,226,0.45752712692080316,0.22952999417361483,0.2707383363878513,0.2520593835906821,1.0,0.24666502510582755,False
data_size,29478.2599815721,accuracy,λ=4,divtree_lambda4_region2,239,0.4155668807593588,0.22945811684258316,0.2016242493472376,0.23707875403932743,1.0,0.2650731879885524,False
noise,0.024069432106053914,accuracy,TwoStep (tuned),twostep_tuned,221,0.5039778224583824,0.2293885559615918,0.26455959155936387,0.29033683590297554,1.0,0.2510324596675154,False
rareness,0.46306797858441817,recall_region_2,λ=0,divtree_lambda0,210,0.8874264379795068,0.22934067263928853,0.11324239633463207,0.2010604440532283,1.0,0.3917487596737324,False
rareness,0.46306797858441817,fnr_region_2,λ=0,divtree_lambda0,210,0.11257356202049314,0.2293406726392885,0.11324239633463208,0.0,0.7989395559467717,0.3917487596737324,False
sparsity,4.0,f1_region_2,λ=4,divtree_lambda4_region2,717,0.24974231356581714,0.22922688381699735,0.45612232207426107,0.0,0.6324084439708719,0.2421201515656707,False
data_size,16394.80890739932,accuracy,λ=2,divtree_lambda2_region2,231,0.4075167453681806,0.22922070063015793,0.1978428423152811,0.22143654127520557,1.0,0.2637043300959525,False
rareness,0.36511043497450824,precision_region_2,λ=0,divtree_lambda0,187,0.5106896220269002,0.2291982809172765,0.20062387362870876,0.35575656535248684,1.0,0.3970608242769601,False
intensity,0.4223033626515117,accuracy,λ=2,divtree_lambda2_region2,235,0.46405851844856866,0.2291227077875054,0.32173016444469205,0.24739191974729816,1.0,0.26071213132642695,False
rareness,0.36511043497450824,f1_region_2,λ=8,divtree_lambda8_region2,197,0.5700267797781059,0.2289828285212698,0.15747149609894984,0.18854130905971267,1.0,0.3737367058482066,False
rareness,0.3895998208769857,f1_region_2,λ=8,divtree_lambda8_region2,221,0.5929573337506561,0.22896481166201937,0.1408382872517251,0.21839328020676288,1.0,0.3737367058482066,False
noise,0.09578948302920401,accuracy,TwoStep (recall),twostep_recall,216,0.4692348958787331,0.22869672247165942,0.14598142699911132,0.27505288363172153,1.0,0.25129338371074594,False
rareness,0.29164227726707576,f1_region_2,TwoStep (tuned),twostep_tuned,222,0.4970090523542267,0.22859396556824713,0.0922425476263965,0.14473647623288233,1.0,0.33485917844274565,False
intensity,0.9451774034505906,accuracy,TwoStep (tuned),twostep_tuned,200,0.4851393096887539,0.2285338270833248,0.24774788986666335,0.27732718377421417,1.0,0.24666502510582755,False
data_size,29478.2599815721,accuracy,λ=2,divtree_lambda2_region2,239,0.41998345889203315,0.22853284948917676,0.19279402782807598,0.23767952038076828,1.0,0.2637043300959525,False
rareness,0.3895998208769857,precision_region_2,λ=4,divtree_lambda4_region2,217,0.5265597721734828,0.22846572164383233,0.1893786353197055,0.3782964504696994,1.0,0.40481784666359927,False
intensity,0.3354720276494002,accuracy,TwoStep (recall),twostep_recall,204,0.45457414117227524,0.22837570315726344,0.1664056163734733,0.2587972103221319,1.0,0.23944292662723365,False
sparsity,1.0,f1_region_2,λ=2,divtree_lambda2_region2,699,0.925001976858521,0.22833986941734083,0.0,0.2445615966609077,1.0,0.24237299265523937,False
rareness,0.36511043497450824,precision_region_2,TwoStep (tuned),twostep_tuned,193,0.5251075121629308,0.2280583257942123,0.17547672204664289,0.36174534660140595,1.0,0.34421405595942656,False
rareness,0.4140892067794632,accuracy,λ=8,divtree_lambda8_region2,204,0.5067461627917749,0.22804099699282215,0.19874514479484756,0.22460836742535542,1.0,0.26768526260589653,False
rareness,0.4140892067794632,accuracy,λ=4,divtree_lambda4_region2,204,0.5100106010680303,0.22772407458458102,0.2128869691046945,0.2296028895887033,1.0,0.2696365511972895,False
intensity,0.9451774034505906,accuracy,TwoStep (recall),twostep_recall,200,0.45171662280423014,0.22726292586565708,0.15893076562884018,0.26760272787224465,1.0,0.23944292662723365,False
noise,8.527795614328893,precision_region_2,λ=0,divtree_lambda0,131,0.3820069513708333,0.22724898090806703,0.2083044100176935,0.02013752455795678,1.0,0.305302699174431,False
sparsity,3.0,f1_region_2,λ=2,divtree_lambda2_region2,752,0.30083716919784603,0.22722797645560536,0.42713881493725686,0.0,0.6416117026520436,0.24237299265523937,False
rareness,0.3161316631695532,precision_region_2,TwoStep (recall),twostep_recall,228,0.4202085454803902,0.22722335414927794,0.021267747517629387,0.30687202314179507,1.0,0.34299908832738524,False
rareness,0.3895998208769857,precision_region_2,λ=0,divtree_lambda0,210,0.5216452506353125,0.22717219266840352,0.17060153901914726,0.37849168037783937,1.0,0.3970608242769601,False
rareness,0.3895998208769857,precision_region_2,λ=2,divtree_lambda2_region2,217,0.5253452629997313,0.22711457358358464,0.18056740924121273,0.3785349817331461,1.0,0.40591300028870575,False
data_size,29478.2599815721,accuracy,TwoStep (tuned),twostep_tuned,239,0.44954962617322,0.22709652641495182,0.2125341470878268,0.24348867456949086,1.0,0.24577795574155753,False
rareness,0.3895998208769857,f1_region_2,λ=4,divtree_lambda4_region2,221,0.5929188343421717,0.22689980614667182,0.12474295383216327,0.2146298729741568,1.0,0.37882363801075863,False
noise,0.13529471303661472,accuracy,TwoStep (tuned),twostep_tuned,234,0.502550225454277,0.2268917785309469,0.24386123808237892,0.28603229010522907,1.0,0.2510324596675154,False
rareness,0.29164227726707576,accuracy,TwoStep (recall),twostep_recall,222,0.37891050523198516,0.22687499992782684,0.024506671447108108,0.2424834427451458,1.0,0.23642002383494726,False
data_size,16394.80890739932,accuracy,λ=0,divtree_lambda0,231,0.4086570281593756,0.22684874348486714,0.18706172872145388,0.21404141639919272,1.0,0.26548798019147923,False
data_size,53002.61908810494,accuracy,TwoStep (recall),twostep_recall,231,0.44501929828342385,0.22668679596331393,0.15050183733719869,0.25375033224527566,1.0,0.24429338439632456,False
data_size,29478.2599815721,accuracy,λ=0,divtree_lambda0,239,0.418778683605426,0.22666741853198302,0.1613952205661382,0.23735807952155266,1.0,0.26548798019147923,False
data_size,13482.627330113071,accuracy,λ=4,divtree_lambda4_region2,236,0.3998200777273067,0.22653526875077473,0.18877631817404433,0.23415820521765954,1.0,0.2650731879885524,False
intensity,0.5964538942816824,accuracy,TwoStep (tuned),twostep_tuned,217,0.4754830391012811,0.22632201209793978,0.19651742720226623,0.2673962437131133,1.0,0.24666502510582755,False
data_size,13482.627330113071,accuracy,λ=8,divtree_lambda8_region2,236,0.4002935830434362,0.22609667881106232,0.1990766124287981,0.23685645691006005,1.0,0.26345044784067795,False
data_size,13482.627330113071,accuracy,λ=0,divtree_lambda0,236,0.39836293295232234,0.2260866421346311,0.15514785960698463,0.21419826410951412,1.0,0.26548798019147923,False
data_size,16394.80890739932,accuracy,λ=8,divtree_lambda8_region2,231,0.4049101823856277,0.22603571047057427,0.20508277050684914,0.2243652859641314,1.0,0.26345044784067795,False
data_size,13482.627330113071,accuracy,λ=2,divtree_lambda2_region2,236,0.40363113573312936,0.22592704949086334,0.18573730754646972,0.22130509847965615,1.0,0.2637043300959525,False
noise,0.01704130491500777,accuracy,TwoStep (recall),twostep_recall,224,0.46803805692241385,0.2257921694293302,0.17062581996761994,0.27778841721500563,1.0,0.25129338371074594,False
data_size,115884.31148680957,accuracy,TwoStep (tuned),twostep_tuned,236,0.47573249935856393,0.2255675605823221,0.2328634662580535,0.262909500938618,1.0,0.24577795574155753,False
noise,0.5384344159537604,accuracy,TwoStep (recall),twostep_recall,220,0.451231526264085,0.22551648417485995,0.16635585914222428,0.27271004003287463,1.0,0.25129338371074594,False
noise,0.5384344159537604,accuracy,TwoStep (tuned),twostep_tuned,220,0.4712735756428281,0.22524069362661972,0.21261184865374805,0.277197094468201,1.0,0.2510324596675154,False
intensity,0.21169951438065343,accuracy,TwoStep (tuned),twostep_tuned,251,0.44720834336413123,0.2250944144393318,0.18832495561460694,0.2533697788217543,1.0,0.24666502510582755,False
noise,0.024069432106053914,accuracy,TwoStep (recall),twostep_recall,221,0.46641138686435263,0.22502064190745585,0.16076407120973824,0.27469774284006804,1.0,0.25129338371074594,False
rareness,0.19368473365716582,accuracy,TwoStep (tuned),twostep_tuned,248,0.42778133913214694,0.22500678023194257,0.25423719384286436,0.2580724039218551,1.0,0.24058999319368396,False
data_size,11087.731534380375,accuracy,λ=2,divtree_lambda2_region2,220,0.39148132960610693,0.2248463584441094,0.1561175265224794,0.22161729587655313,1.0,0.2637043300959525,False
data_size,11087.731534380375,accuracy,λ=4,divtree_lambda4_region2,220,0.3913451499307121,0.2245696234094772,0.1766848290512455,0.22170002187980842,1.0,0.2650731879885524,False
noise,4.274750681290067,accuracy,λ=4,divtree_lambda4_region2,224,0.39507562303464017,0.22445783184642143,0.15764290112845897,0.22907705199179176,1.0,0.2666562186726746,False
rareness,0.2426635054621208,accuracy,TwoStep (recall),twostep_recall,213,0.4014189569768641,0.22435227701896962,0.1637385858334976,0.24821430732293087,1.0,0.23642002383494726,False
data_size,308094.3880361152,accuracy,TwoStep (tuned),twostep_tuned,210,0.5003551532968648,0.22393803551963865,0.27345577663672077,0.277229834913593,1.0,0.24577795574155753,False
